Frame,UnityTime,StopwatchTime,TrialID,Event,Code
66,3.0318,2.668532,MNM_P1,StartEndBlock,8
172,4.7978,4.434514,MNM_P1,Fixation,1
249,6.0808,5.717505,MNM_P1,CueOn,2
462,9.6312,9.267946,MNM_P1,SampleOn,3
524,10.6643,10.301077,MNM_P1,Choice,4
869,16.4244,16.061102,MNM_P2,Fixation,1
945,17.6910,17.327729,MNM_P2,CueOn,2
