Frame,UnityTime,StopwatchTime,TrialID,Event,Code
3364,58.3174,57.818042,MNM_P1,StartEndBlock,8
3470,60.0809,59.581464,MNM_P1,Fixation,1
3546,61.3480,60.848554,MNM_P1,CueOn,2
3758,64.8811,64.381679,MNM_P1,SampleOn,3
3821,66.2628,65.763402,MNM_P1,Choice,4
4563,78.7060,78.206605,MNM_P2,Fixation,1
4640,79.9886,79.489237,MNM_P2,CueOn,2
