Frame,UnityTime,StopwatchTime,TrialID,Event,Code
3129,59.3003,58.692722,MNM_P1,StartEndBlock,8
3235,61.0667,60.459206,MNM_P1,Fixation,1
3312,62.3500,61.742441,MNM_P1,CueOn,2
